2026-02-10 19:29:40 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 02:14:55 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 02:14:55 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 02:14:55 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 02:14:55 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 02:14:55 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 02:14:55 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 02:14:55 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 02:15:10 | INFO | 5c71994d-bdd3-4bc0-abac-9646ac48ae94 | anonymous | OPTIONS /api/v1/auth/login | 200 | 0.1ms | OPTIONS /api/v1/auth/login - 200 - 0.1ms
2026-02-11 02:15:10 | INFO | c23804f2-88d8-4b2c-bf65-e9211500b6f2 | anonymous | POST /api/v1/auth/login | 200 | 195.63ms | POST /api/v1/auth/login - 200 - 195.63ms
2026-02-11 02:15:10 | INFO | 6a2a3205-a7d6-44f0-ac85-619edc151973 | 2 | GET /api/v1/terminal/auto/instances | 200 | 74.1ms | GET /api/v1/terminal/auto/instances - 200 - 74.1ms
2026-02-11 02:15:10 | INFO | a5d15878-f2a7-41c9-88bd-3eb5fcf7aa35 | 2 | GET /api/v1/terminal/auto/instances | 200 | 9.59ms | GET /api/v1/terminal/auto/instances - 200 - 9.59ms
2026-02-11 02:15:49 | INFO | e8838ff0-963e-4693-8765-60984a52c581 | 2 | POST /api/v1/terminal/auto/deploy | 201 | 119.57ms | POST /api/v1/terminal/auto/deploy - 201 - 119.57ms
2026-02-11 02:16:09 | INFO | 8474b5dc-3632-4a0a-9fa5-5c64ae651073 | 2 | POST /api/v1/terminal/auto/instances/13/control | 200 | 51.17ms | POST /api/v1/terminal/auto/instances/13/control - 200 - 51.17ms
2026-02-11 02:16:32 | INFO | 42da2019-ca84-4d65-b40a-baa88e20901e | 2 | POST /api/v1/terminal/auto/instances/13/control | 200 | 11.39ms | POST /api/v1/terminal/auto/instances/13/control - 200 - 11.39ms
2026-02-11 02:16:34 | INFO | be3389eb-1692-48aa-aab6-30ea1ddb2d89 | 2 | POST /api/v1/terminal/auto/instances/13/control | 200 | 31.11ms | POST /api/v1/terminal/auto/instances/13/control - 200 - 31.11ms
2026-02-11 02:16:35 | INFO | ff7038cb-64c9-4494-83dc-da64987d658f | 2 | POST /api/v1/terminal/auto/instances/13/control | 200 | 7.11ms | POST /api/v1/terminal/auto/instances/13/control - 200 - 7.11ms
2026-02-11 02:17:51 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-11 02:17:51 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-11 02:17:51 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-11 15:44:57 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 15:44:57 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 15:44:57 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 15:44:57 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 15:44:57 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 15:44:57 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 15:44:57 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 15:44:57 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 15:44:57 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 15:44:57 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 15:44:57 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 15:44:57 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 15:44:57 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 15:44:57 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 15:44:57 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 15:44:57 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 15:45:23 | INFO | 65428b2f-b769-449c-8678-2b9dbd41a06f | anonymous | OPTIONS /api/v1/auth/login | 200 | 0.12ms | OPTIONS /api/v1/auth/login - 200 - 0.12ms
2026-02-11 15:45:23 | INFO | 104f72ea-16f8-4886-82f1-a6498f471c34 | anonymous | POST /api/v1/auth/login | 200 | 248.66ms | POST /api/v1/auth/login - 200 - 248.66ms
2026-02-11 15:45:24 | INFO | 61179f9c-7af2-46d4-9c66-700662842357 | 2 | GET /api/v1/terminal/auto/instances | 200 | 85.18ms | GET /api/v1/terminal/auto/instances - 200 - 85.18ms
2026-02-11 15:45:24 | INFO | be310f30-639a-4492-8b8b-caa4dc3a5565 | 2 | GET /api/v1/terminal/auto/instances | 200 | 3.61ms | GET /api/v1/terminal/auto/instances - 200 - 3.61ms
2026-02-11 15:45:32 | ERROR | unknown | 2 | POST /api/v1/terminal/auto/instances/12/control | - | -ms | Unhandled exception: AttributeError: 'TerminalService' object has no attribute 'pause_instance'
2026-02-11 15:46:36 | INFO | 2b42b521-452f-46f3-8e02-917aff20ae87 | 2 | POST /api/v1/terminal/auto/deploy | 201 | 116.47ms | POST /api/v1/terminal/auto/deploy - 201 - 116.47ms
2026-02-11 15:48:16 | INFO | f46f712f-ac11-4fcf-9a29-39359f3f9171 | 2 | POST /api/v1/terminal/auto/instances/14/control | 200 | 59.2ms | POST /api/v1/terminal/auto/instances/14/control - 200 - 59.2ms
2026-02-11 15:48:37 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-11 15:48:37 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-11 15:48:37 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-11 15:48:37 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-11 15:48:37 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-11 15:48:37 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-11 15:48:37 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-11 15:48:37 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-11 15:48:37 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-17 10:09:40 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-17 10:09:40 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-17 10:09:40 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-17 10:09:40 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-17 10:09:40 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-17 10:09:40 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-17 10:09:40 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-17 10:09:40 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-17 10:09:41 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-17 10:09:41 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-17 10:09:41 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-17 10:09:41 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-17 10:09:41 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-17 10:09:41 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-17 10:09:41 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-17 10:09:41 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-17 10:09:59 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-17 10:09:59 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-17 10:09:59 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-17 10:09:59 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-17 10:09:59 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-17 10:09:59 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-17 10:09:59 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-17 10:09:59 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-17 10:09:59 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-17 10:09:59 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-17 10:09:59 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-17 10:09:59 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-17 10:11:30 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-17 10:11:30 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-17 10:11:30 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-17 10:11:30 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-17 10:11:30 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-17 10:11:30 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-17 10:11:31 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-17 10:11:31 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-17 10:11:31 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-17 10:11:31 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-17 10:11:31 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-17 10:11:31 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-17 10:11:31 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-17 10:11:31 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-17 10:11:30 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-17 10:11:30 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-17 10:11:32 | INFO | a25e41af-3e15-42ed-85c6-497e616855ee | anonymous | OPTIONS /api/v1/auth/login | 200 | 0.3ms | OPTIONS /api/v1/auth/login - 200 - 0.3ms
2026-02-17 10:11:35 | WARNING | unknown | anonymous | - /api/v1/auth/login | 401 | -ms | AppException: UnauthorizedError - Invalid credentials
2026-02-17 10:11:35 | INFO | 6fb1445d-ca40-4204-846c-cc0ad14319fc | anonymous | POST /api/v1/auth/login | 401 | 2601.58ms | POST /api/v1/auth/login - 401 - 2601.58ms
2026-02-17 10:11:45 | INFO | 9a62b04c-5645-4542-a3e5-03c027d382b3 | anonymous | POST /api/v1/auth/login | 200 | 2369.26ms | POST /api/v1/auth/login - 200 - 2369.26ms
2026-02-17 10:11:46 | INFO | 609de300-a158-4922-b17c-59bcdefce127 | 2 | GET /api/v1/terminal/auto/instances | 200 | 411.64ms | GET /api/v1/terminal/auto/instances - 200 - 411.64ms
2026-02-17 10:11:46 | INFO | d4c7f7f6-989c-4241-aac4-5a245e9f415c | 2 | GET /api/v1/terminal/auto/instances | 200 | 45.6ms | GET /api/v1/terminal/auto/instances - 200 - 45.6ms
2026-02-17 10:13:47 | INFO | 96fdbc76-58b6-4d6d-9b10-61113f9eec40 | 2 | GET /api/v1/terminal/auto/instances | 200 | 283.03ms | GET /api/v1/terminal/auto/instances - 200 - 283.03ms
2026-02-17 10:13:47 | INFO | 955f6d55-bf96-4746-b256-25fd0c4cf04d | 2 | GET /api/v1/terminal/auto/instances | 200 | 55.52ms | GET /api/v1/terminal/auto/instances - 200 - 55.52ms
2026-02-17 10:52:21 | INFO | f16e5083-0b3c-427f-a1a5-c43d0606a2f7 | anonymous | POST /api/v1/terminal/auto/logout | 401 | 3.71ms | POST /api/v1/terminal/auto/logout - 401 - 3.71ms
2026-02-17 16:11:38 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-17 16:11:38 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-17 16:11:38 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-17 16:11:38 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-17 16:11:54 | INFO | 4e72b996-8bd6-4fd8-9114-b119711161b7 | anonymous | GET / | 404 | 0.25ms | GET / - 404 - 0.25ms
2026-02-17 16:11:57 | INFO | b021da89-dcbf-46a0-b2f7-5a50ed2185c7 | anonymous | GET /docs | 404 | 0.18ms | GET /docs - 404 - 0.18ms
2026-02-17 16:12:33 | INFO | 40f03f9a-3273-4afd-a304-c5dd573bb855 | anonymous | GET /api/v1/health | 404 | 0.45ms | GET /api/v1/health - 404 - 0.45ms
2026-02-17 16:12:38 | INFO | 6b51fa84-16fe-43c8-94c2-086484754935 | anonymous | GET / | 404 | 0.24ms | GET / - 404 - 0.24ms
2026-02-17 16:12:53 | INFO | d7d6415a-c856-4e53-aec1-70d5767d8964 | anonymous | GET /api/v1/docs | 200 | 0.34ms | GET /api/v1/docs - 200 - 0.34ms
2026-02-17 16:15:55 | INFO | 8664cfb1-a75f-4c0e-89ae-61cab74a4159 | anonymous | OPTIONS /api/v1/clob/orders | 400 | 0.13ms | OPTIONS /api/v1/clob/orders - 400 - 0.13ms
2026-02-17 16:20:37 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-17 16:20:37 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-17 16:20:37 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-17 16:20:38 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-17 16:20:38 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-17 16:20:38 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-17 16:20:38 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-17 16:20:39 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-17 16:20:39 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-17 16:20:39 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-17 16:20:39 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-17 16:20:45 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-17 16:20:45 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-17 16:20:45 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-17 16:20:45 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-17 16:20:45 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-17 16:20:45 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-17 16:20:47 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-17 16:20:47 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-17 16:20:47 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-17 16:20:47 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-17 16:21:22 | INFO | de83ceda-eec5-465f-a4c8-fd878efd31f0 | anonymous | OPTIONS /api/v1/clob/orders | 200 | 0.23ms | OPTIONS /api/v1/clob/orders - 200 - 0.23ms
2026-02-17 16:21:22 | INFO | 2e641ed4-9a34-457c-8253-8d9e607daefe | anonymous | POST /api/v1/clob/orders | 404 | 0.35ms | POST /api/v1/clob/orders - 404 - 0.35ms
2026-02-17 16:21:57 | INFO | 86625589-bb59-482a-835f-1677d471ec58 | anonymous | OPTIONS /api/v1/terminal/clob/orders | 200 | 0.14ms | OPTIONS /api/v1/terminal/clob/orders - 200 - 0.14ms
2026-02-17 16:21:57 | INFO | 3b732cd7-d917-4df1-b350-f19c34e5783e | anonymous | POST /api/v1/terminal/clob/orders | 403 | 0.87ms | POST /api/v1/terminal/clob/orders - 403 - 0.87ms
2026-02-17 16:22:24 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-17 16:22:24 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-17 16:22:24 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-17 16:22:58 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-17 16:22:58 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-17 16:22:58 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-17 16:22:58 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-17 16:23:19 | WARNING | unknown | anonymous | - - | - | -ms | Validation error on /api/v1/terminal/clob/orders
2026-02-17 16:23:19 | INFO | ad31ba50-322a-43af-8f31-eb67ac16b06c | anonymous | POST /api/v1/terminal/clob/orders | 422 | 0.91ms | POST /api/v1/terminal/clob/orders - 422 - 0.91ms
2026-02-17 16:24:04 | ERROR | unknown | anonymous | POST /api/v1/terminal/clob/orders | - | -ms | Unhandled exception: InvalidPasswordError: password authentication failed for user "postgres"
2026-02-17 16:24:41 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-17 16:24:41 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-17 16:24:41 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-17 16:24:42 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-17 16:24:42 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-17 16:27:27 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-17 16:27:27 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-17 16:27:51 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-17 16:27:51 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-17 16:27:51 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-17 16:27:51 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-17 16:28:24 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-17 16:28:24 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-17 16:28:24 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-17 16:28:27 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-17 16:28:27 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-17 16:28:27 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-17 16:28:27 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-17 16:29:18 | ERROR | unknown | anonymous | - /api/v1/terminal/clob/orders | - | -ms | Database error: (sqlite3.OperationalError) no such table: users
[SQL: SELECT users.id, users.username, users.email, users.hashed_password, users.is_active, users.is_superuser, users.created_at, users.updated_at 
FROM users 
WHERE users.username = ?]
[parameters: ('demo_user',)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2026-02-17 16:29:18 | INFO | fd8a76f2-e71a-4fa9-89d0-5a25e55e9fe3 | anonymous | POST /api/v1/terminal/clob/orders | 500 | 22.24ms | POST /api/v1/terminal/clob/orders - 500 - 22.24ms
2026-02-17 16:29:48 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-17 16:29:48 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-17 16:29:48 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-17 16:29:49 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-17 16:29:49 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-17 16:29:49 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-17 16:29:49 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-17 16:30:31 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-17 16:30:31 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-17 16:30:31 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-17 16:30:32 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-17 16:30:32 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-17 16:30:32 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-17 16:30:32 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-17 16:30:45 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-17 16:30:45 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-17 16:30:45 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-17 16:30:46 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-17 16:30:46 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-17 16:30:46 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-17 16:30:46 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-17 16:31:12 | INFO | ffb8689d-9b97-47a0-8e7d-8ef37702d8a5 | anonymous | POST /api/v1/terminal/clob/orders | 201 | 40.79ms | POST /api/v1/terminal/clob/orders - 201 - 40.79ms
2026-02-17 16:36:43 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-17 16:36:43 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-17 16:36:43 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-17 16:36:44 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-17 16:36:44 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-17 16:36:44 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-17 16:36:44 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-17 16:37:04 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-17 16:37:04 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-17 16:37:04 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-17 16:37:05 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-17 16:37:05 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-17 16:37:05 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-17 16:37:05 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-17 16:38:50 | INFO | a897f4c2-9be0-4dfc-bacd-8786113cbf06 | anonymous | OPTIONS /api/v1/terminal/clob/orders | 200 | 0.1ms | OPTIONS /api/v1/terminal/clob/orders - 200 - 0.1ms
2026-02-17 16:38:50 | INFO | ca8c8163-b996-43df-a5c6-928bf19e319d | anonymous | POST /api/v1/terminal/clob/orders | 201 | 34.02ms | POST /api/v1/terminal/clob/orders - 201 - 34.02ms
2026-02-17 16:39:17 | INFO | 33856cac-bb86-4609-8dee-da96e4f818b8 | anonymous | POST /api/v1/terminal/clob/orders | 201 | 24.83ms | POST /api/v1/terminal/clob/orders - 201 - 24.83ms
2026-02-17 16:40:56 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-17 16:40:56 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-17 16:40:56 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-17 16:40:57 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-17 16:40:57 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-17 16:40:57 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-17 16:40:57 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-17 16:41:04 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-17 16:41:04 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-17 16:41:04 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-17 16:41:05 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-17 16:41:05 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-17 16:41:05 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-17 16:41:05 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-17 16:41:41 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-17 16:41:41 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-17 16:41:41 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-17 16:41:42 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-17 16:41:42 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-17 16:41:42 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-17 16:41:42 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-17 16:41:52 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-17 16:41:52 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-17 16:41:52 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-17 16:41:53 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-17 16:41:53 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-17 16:41:53 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-17 16:41:53 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-17 16:42:07 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-17 16:42:07 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-17 16:42:07 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-17 16:42:08 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-17 16:42:08 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-17 16:42:08 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-17 16:42:08 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-17 16:42:35 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-17 16:42:35 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-17 16:42:35 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-17 16:42:36 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-17 16:42:36 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-17 16:42:36 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-17 16:42:36 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-17 16:44:27 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-17 16:44:27 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-17 16:44:27 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-17 16:44:28 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-17 16:44:28 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-17 16:44:28 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-17 16:44:28 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-17 16:44:55 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-17 16:44:55 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-17 16:44:55 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-17 16:44:56 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-17 16:44:56 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-17 16:44:56 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-17 16:44:56 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-17 16:45:03 | WARNING | unknown | anonymous | - - | - | -ms | Validation error on /api/v1/terminal/clob/orders
